Area,Item,Year,Export quantity,Export value,Import quantity,Import value,Import Price per Unit (USD/t),Export Price per Unit (USD/t)
Sweden,Pesticides (total),1969,,3686.0,,6276.0,,
Sweden,Pesticides (total),1970,,4321.0,,7350.0,,
Sweden,Pesticides (total),1971,,4244.0,,7468.0,,
Sweden,Pesticides (total),1972,,6012.0,,8825.0,,
Sweden,Pesticides (total),1973,,8081.0,,12056.0,,
Sweden,Pesticides (total),1974,,11014.0,,16482.0,,
Sweden,Pesticides (total),1975,,10782.0,,20048.0,,
Sweden,Pesticides (total),1976,,10601.0,,19808.0,,
Sweden,Pesticides (total),1977,,8529.0,,22849.0,,
Sweden,Pesticides (total),1978,,7054.0,,32223.0,,
Sweden,Pesticides (total),1979,,7950.0,,42123.0,,
Sweden,Pesticides (total),1980,,9491.0,,53409.0,,
Sweden,Pesticides (total),1981,,6819.0,,46977.0,,
Sweden,Pesticides (total),1982,,11724.0,,45571.0,,
Sweden,Pesticides (total),1983,,9986.0,,52810.0,,
Sweden,Pesticides (total),1984,,11122.0,,43923.0,,
Sweden,Pesticides (total),1985,,10534.0,,53983.0,,
Sweden,Pesticides (total),1986,,13782.0,,74608.0,,
Sweden,Pesticides (total),1987,,18551.0,,73711.0,,
Sweden,Pesticides (total),1988,,20168.0,,73402.0,,
Sweden,Pesticides (total),1989,,21293.0,,70925.0,,
Switzerland,"Disinfectants, etc",1979,,267530.0,,37400.0,,
Switzerland,"Disinfectants, etc",1982,,9601.0,,8090.0,,
Switzerland,"Disinfectants, etc",1983,,10927.0,,7645.0,,
Switzerland,"Disinfectants, etc",1986,,13392.0,,11866.0,,
Switzerland,"Disinfectants, etc",1987,,17792.0,,14620.0,,
Switzerland,"Disinfectants, etc",1988,,20676.0,,14131.0,,
Switzerland,"Disinfectants, etc",1989,,22921.0,,13950.0,,
Switzerland,Fungicides,1988,,236749.0,,33318.0,,
Switzerland,Fungicides,1989,,213556.0,,21203.0,,
Switzerland,Herbicides,1979,,6683.0,,4139.0,,
Switzerland,Herbicides,1982,,214435.0,,20579.0,,
Switzerland,Herbicides,1983,,242240.0,,20456.0,,
Switzerland,Herbicides,1986,,295199.0,,35876.0,,
Switzerland,Herbicides,1987,,380688.0,,38217.0,,
Switzerland,Herbicides,1988,,142230.0,,22045.0,,
Switzerland,Herbicides,1989,,158943.0,,22072.0,,
Switzerland,Insecticides,1982,,89935.0,,7927.0,,
Switzerland,Insecticides,1983,,96877.0,,8658.0,,
Switzerland,Insecticides,1986,,108233.0,,19789.0,,
Switzerland,Insecticides,1987,,133625.0,,16528.0,,
Switzerland,Insecticides,1988,,124961.0,,14172.0,,
Switzerland,Insecticides,1989,,128035.0,,12180.0,,
Switzerland,Pesticides (total),1961,,12930.0,,1732.0,,
Switzerland,Pesticides (total),1962,,13330.0,,1745.0,,
Switzerland,Pesticides (total),1963,,13510.0,,1768.0,,
Switzerland,Pesticides (total),1964,,15960.0,,2190.0,,
Switzerland,Pesticides (total),1965,,22470.0,,2933.0,,
Switzerland,Pesticides (total),1966,,30479.0,,3749.0,,
Switzerland,Pesticides (total),1967,,31215.0,,3629.0,,
Switzerland,Pesticides (total),1968,,37384.0,,5013.0,,
Switzerland,Pesticides (total),1969,,65781.0,,6294.0,,
Switzerland,Pesticides (total),1970,,78331.0,,9964.0,,
Switzerland,Pesticides (total),1971,,74018.0,,6776.0,,
Switzerland,Pesticides (total),1972,,95442.0,,6908.0,,
Switzerland,Pesticides (total),1973,,100899.0,,12042.0,,
Switzerland,Pesticides (total),1974,,164415.0,,16893.0,,
Switzerland,Pesticides (total),1975,,209272.0,,18460.0,,
Switzerland,Pesticides (total),1976,,165210.0,,16059.0,,
Switzerland,Pesticides (total),1977,,197700.0,,21324.0,,
Switzerland,Pesticides (total),1978,,273136.0,,35453.0,,
Switzerland,Pesticides (total),1979,,274213.0,,41539.0,,
Switzerland,Pesticides (total),1980,,316858.0,,40718.0,,
Switzerland,Pesticides (total),1981,,304814.0,,38889.0,,
Switzerland,Pesticides (total),1982,,313971.0,,36596.0,,
Switzerland,Pesticides (total),1983,,350043.0,,36759.0,,
Switzerland,Pesticides (total),1984,,385446.0,,36002.0,,
Switzerland,Pesticides (total),1985,,381340.0,,46001.0,,
Switzerland,Pesticides (total),1986,,416824.0,,67530.0,,
Switzerland,Pesticides (total),1987,,532105.0,,69364.0,,
Switzerland,Pesticides (total),1988,,524616.0,,83666.0,,
Switzerland,Pesticides (total),1989,,523455.0,,69405.0,,
USSR,Pesticides (total),1961,,1340.0,,5730.0,,
USSR,Pesticides (total),1962,,770.0,,15160.0,,
USSR,Pesticides (total),1963,,930.0,,41770.0,,
USSR,Pesticides (total),1964,,610.0,,56920.0,,
USSR,Pesticides (total),1965,,1060.0,,42910.0,,
USSR,Pesticides (total),1966,,988.0,,35459.0,,
USSR,Pesticides (total),1967,,1551.0,,35580.0,,
USSR,Pesticides (total),1968,,1593.0,,42701.0,,
USSR,Pesticides (total),1969,,1450.0,,51099.0,,
USSR,Pesticides (total),1970,,3824.0,,47788.0,,
USSR,Pesticides (total),1971,,4519.0,,50043.0,,
USSR,Pesticides (total),1972,,5665.0,,49751.0,,
USSR,Pesticides (total),1973,,7028.0,,72861.0,,
USSR,Pesticides (total),1974,,11641.0,,94125.0,,
USSR,Pesticides (total),1975,,17721.0,,147459.0,,
USSR,Pesticides (total),1976,,13396.0,,133488.0,,
USSR,Pesticides (total),1977,,20867.0,,144925.0,,
USSR,Pesticides (total),1978,,21393.0,,175656.0,,
USSR,Pesticides (total),1979,,20149.0,,214106.0,,
USSR,Pesticides (total),1980,,25823.0,,370718.0,,
USSR,Pesticides (total),1981,,33621.0,,336550.0,,
USSR,Pesticides (total),1982,,40417.0,,333593.0,,
USSR,Pesticides (total),1983,,41582.0,,404758.0,,
USSR,Pesticides (total),1984,,37869.0,,481119.0,,
USSR,Pesticides (total),1985,,37827.0,,729237.0,,
USSR,Pesticides (total),1986,,41912.0,,770253.0,,
USSR,Pesticides (total),1987,,50651.0,,817447.0,,
USSR,Pesticides (total),1988,,57380.0,,729082.0,,
USSR,Pesticides (total),1989,,64216.0,,618977.0,,
United Kingdom of Great Britain and Northern Ireland,"Disinfectants, etc",1979,,75615.0,,18353.0,,
United Kingdom of Great Britain and Northern Ireland,"Disinfectants, etc",1980,,93189.0,,19445.0,,
United Kingdom of Great Britain and Northern Ireland,"Disinfectants, etc",1981,,103367.0,,18392.0,,
United Kingdom of Great Britain and Northern Ireland,"Disinfectants, etc",1982,,91551.0,,14115.0,,
United Kingdom of Great Britain and Northern Ireland,"Disinfectants, etc",1983,,89760.0,,21000.0,,
United Kingdom of Great Britain and Northern Ireland,"Disinfectants, etc",1984,,102523.0,,16455.0,,
United Kingdom of Great Britain and Northern Ireland,"Disinfectants, etc",1985,,122153.0,,17422.0,,
United Kingdom of Great Britain and Northern Ireland,"Disinfectants, etc",1986,,135554.0,,30170.0,,
United Kingdom of Great Britain and Northern Ireland,"Disinfectants, etc",1987,,188654.0,,45818.0,,
United Kingdom of Great Britain and Northern Ireland,"Disinfectants, etc",1988,,156706.0,,26545.0,,
United Kingdom of Great Britain and Northern Ireland,"Disinfectants, etc",1989,,160055.0,,21752.0,,
United Kingdom of Great Britain and Northern Ireland,Fungicides,1979,,39962.0,,65893.0,,
United Kingdom of Great Britain and Northern Ireland,Fungicides,1980,,43903.0,,69459.0,,
United Kingdom of Great Britain and Northern Ireland,Fungicides,1981,,35999.0,,71402.0,,
United Kingdom of Great Britain and Northern Ireland,Fungicides,1982,,43337.0,,69464.0,,
United Kingdom of Great Britain and Northern Ireland,Fungicides,1983,,43712.0,,82056.0,,
United Kingdom of Great Britain and Northern Ireland,Fungicides,1984,,70467.0,,83617.0,,
United Kingdom of Great Britain and Northern Ireland,Fungicides,1985,,108321.0,,82933.0,,
United Kingdom of Great Britain and Northern Ireland,Fungicides,1986,,95747.0,,71032.0,,
United Kingdom of Great Britain and Northern Ireland,Fungicides,1987,,146090.0,,64127.0,,
United Kingdom of Great Britain and Northern Ireland,Fungicides,1988,,148927.0,,77648.0,,
United Kingdom of Great Britain and Northern Ireland,Fungicides,1989,,136079.0,,99733.0,,
United Kingdom of Great Britain and Northern Ireland,Herbicides,1979,,146951.0,,141569.0,,
United Kingdom of Great Britain and Northern Ireland,Herbicides,1980,,171331.0,,131769.0,,
United Kingdom of Great Britain and Northern Ireland,Herbicides,1981,,198003.0,,73323.0,,
United Kingdom of Great Britain and Northern Ireland,Herbicides,1982,,157929.0,,67100.0,,
United Kingdom of Great Britain and Northern Ireland,Herbicides,1983,,179097.0,,74688.0,,
United Kingdom of Great Britain and Northern Ireland,Herbicides,1984,,193966.0,,77230.0,,
United Kingdom of Great Britain and Northern Ireland,Herbicides,1985,,206621.0,,91694.0,,
United Kingdom of Great Britain and Northern Ireland,Herbicides,1986,,197384.0,,83937.0,,
United Kingdom of Great Britain and Northern Ireland,Herbicides,1987,,236674.0,,84053.0,,
United Kingdom of Great Britain and Northern Ireland,Herbicides,1988,,289693.0,,129749.0,,
United Kingdom of Great Britain and Northern Ireland,Herbicides,1989,,278494.0,,122948.0,,
United Kingdom of Great Britain and Northern Ireland,Insecticides,1979,,161745.0,,24339.0,,
United Kingdom of Great Britain and Northern Ireland,Insecticides,1980,,182756.0,,22878.0,,
United Kingdom of Great Britain and Northern Ireland,Insecticides,1981,,173492.0,,24562.0,,
United Kingdom of Great Britain and Northern Ireland,Insecticides,1982,,185232.0,,24678.0,,
United Kingdom of Great Britain and Northern Ireland,Insecticides,1983,,192406.0,,30167.0,,
United Kingdom of Great Britain and Northern Ireland,Insecticides,1984,,195779.0,,32584.0,,
United Kingdom of Great Britain and Northern Ireland,Insecticides,1985,,207628.0,,25563.0,,
United Kingdom of Great Britain and Northern Ireland,Insecticides,1986,,214250.0,,26057.0,,
United Kingdom of Great Britain and Northern Ireland,Insecticides,1987,,245267.0,,34527.0,,
United Kingdom of Great Britain and Northern Ireland,Insecticides,1988,,278483.0,,53758.0,,
United Kingdom of Great Britain and Northern Ireland,Insecticides,1989,,287692.0,,58774.0,,
United Kingdom of Great Britain and Northern Ireland,Pesticides (total),1961,,22410.0,,2540.0,,
United Kingdom of Great Britain and Northern Ireland,Pesticides (total),1962,,22910.0,,2450.0,,
United Kingdom of Great Britain and Northern Ireland,Pesticides (total),1963,,29300.0,,3080.0,,
United Kingdom of Great Britain and Northern Ireland,Pesticides (total),1964,,33890.0,,4070.0,,
United Kingdom of Great Britain and Northern Ireland,Pesticides (total),1965,,33258.0,,3968.0,,
United Kingdom of Great Britain and Northern Ireland,Pesticides (total),1966,,42408.0,,5317.0,,
United Kingdom of Great Britain and Northern Ireland,Pesticides (total),1967,,47062.0,,7069.0,,
United Kingdom of Great Britain and Northern Ireland,Pesticides (total),1968,,50621.0,,10037.0,,
United Kingdom of Great Britain and Northern Ireland,Pesticides (total),1969,,63440.0,,7738.0,,
United Kingdom of Great Britain and Northern Ireland,Pesticides (total),1970,,63492.0,,14102.0,,
United Kingdom of Great Britain and Northern Ireland,Pesticides (total),1971,,80217.0,,16617.0,,
United Kingdom of Great Britain and Northern Ireland,Pesticides (total),1972,,83782.0,,21002.0,,
United Kingdom of Great Britain and Northern Ireland,Pesticides (total),1973,,103049.0,,25533.0,,
United Kingdom of Great Britain and Northern Ireland,Pesticides (total),1974,,142068.0,,47332.0,,
United Kingdom of Great Britain and Northern Ireland,Pesticides (total),1975,,191158.0,,51489.0,,
United Kingdom of Great Britain and Northern Ireland,Pesticides (total),1976,,172348.0,,52262.0,,
United Kingdom of Great Britain and Northern Ireland,Pesticides (total),1977,,256707.0,,74736.0,,
United Kingdom of Great Britain and Northern Ireland,Pesticides (total),1978,,332784.0,,134726.0,,
United Kingdom of Great Britain and Northern Ireland,Pesticides (total),1979,,424273.0,,250154.0,,
United Kingdom of Great Britain and Northern Ireland,Pesticides (total),1980,,491179.0,,243551.0,,
United Kingdom of Great Britain and Northern Ireland,Pesticides (total),1981,,510861.0,,187679.0,,
United Kingdom of Great Britain and Northern Ireland,Pesticides (total),1982,,478049.0,,175357.0,,
United Kingdom of Great Britain and Northern Ireland,Pesticides (total),1983,,504975.0,,207911.0,,
United Kingdom of Great Britain and Northern Ireland,Pesticides (total),1984,,562735.0,,209886.0,,
United Kingdom of Great Britain and Northern Ireland,Pesticides (total),1985,,644723.0,,217612.0,,
United Kingdom of Great Britain and Northern Ireland,Pesticides (total),1986,,642935.0,,211196.0,,
United Kingdom of Great Britain and Northern Ireland,Pesticides (total),1987,,816684.0,,228524.0,,
United Kingdom of Great Britain and Northern Ireland,Pesticides (total),1988,,873809.0,,287700.0,,
United Kingdom of Great Britain and Northern Ireland,Pesticides (total),1989,,862320.0,,303207.0,,
Yugoslav SFR,"Disinfectants, etc",1978,,880.0,,7874.0,,
Yugoslav SFR,"Disinfectants, etc",1979,,48.0,,14601.0,,
Yugoslav SFR,"Disinfectants, etc",1986,,723.0,,15411.0,,
Yugoslav SFR,"Disinfectants, etc",1988,,190.0,,2880.0,,
Yugoslav SFR,"Disinfectants, etc",1989,,149.0,,3090.0,,
Yugoslav SFR,Fungicides,1978,,246.0,,661.0,,
Yugoslav SFR,Fungicides,1979,,1000.0,,2342.0,,
Yugoslav SFR,Fungicides,1986,,788.0,,1766.0,,
Yugoslav SFR,Fungicides,1988,,866.0,,4564.0,,
Yugoslav SFR,Fungicides,1989,,519.0,,1718.0,,
Yugoslav SFR,Herbicides,1978,,5373.0,,3133.0,,
Yugoslav SFR,Herbicides,1979,,5614.0,,1777.0,,
Yugoslav SFR,Herbicides,1986,,1372.0,,2344.0,,
Yugoslav SFR,Herbicides,1988,,3311.0,,15282.0,,
Yugoslav SFR,Herbicides,1989,,1708.0,,3328.0,,
Yugoslav SFR,Insecticides,1978,,26152.0,,2251.0,,
Yugoslav SFR,Insecticides,1979,,21178.0,,2518.0,,
Yugoslav SFR,Insecticides,1986,,578.0,,2108.0,,
Yugoslav SFR,Insecticides,1988,,1795.0,,8286.0,,
Yugoslav SFR,Insecticides,1989,,1492.0,,2459.0,,
Yugoslav SFR,Pesticides (total),1961,,570.0,,1935.0,,
Yugoslav SFR,Pesticides (total),1962,,220.0,,2123.0,,
Yugoslav SFR,Pesticides (total),1963,,4510.0,,2297.0,,
Yugoslav SFR,Pesticides (total),1964,,6200.0,,3007.0,,
Yugoslav SFR,Pesticides (total),1965,,9160.0,,2840.0,,
Yugoslav SFR,Pesticides (total),1966,,8543.0,,3454.0,,
Yugoslav SFR,Pesticides (total),1967,,9372.0,,5737.0,,
Yugoslav SFR,Pesticides (total),1968,,10218.0,,6896.0,,
Yugoslav SFR,Pesticides (total),1969,,17969.0,,9998.0,,
Yugoslav SFR,Pesticides (total),1970,,12082.0,,10470.0,,
Yugoslav SFR,Pesticides (total),1971,,16673.0,,9032.0,,
Yugoslav SFR,Pesticides (total),1972,,14561.0,,9237.0,,
Yugoslav SFR,Pesticides (total),1973,,19731.0,,12394.0,,
Yugoslav SFR,Pesticides (total),1974,,27895.0,,20812.0,,
Yugoslav SFR,Pesticides (total),1975,,31397.0,,23748.0,,
Yugoslav SFR,Pesticides (total),1976,,18931.0,,14426.0,,
Yugoslav SFR,Pesticides (total),1977,,17844.0,,14169.0,,
Yugoslav SFR,Pesticides (total),1978,,32651.0,,13919.0,,
Yugoslav SFR,Pesticides (total),1979,,27840.0,,21238.0,,
Yugoslav SFR,Pesticides (total),1980,,36378.0,,20255.0,,
Yugoslav SFR,Pesticides (total),1981,,30012.0,,21254.0,,
Yugoslav SFR,Pesticides (total),1982,,10435.0,,27817.0,,
Yugoslav SFR,Pesticides (total),1983,,1909.0,,26804.0,,
Yugoslav SFR,Pesticides (total),1984,,2946.0,,25739.0,,
Yugoslav SFR,Pesticides (total),1985,,5287.0,,26294.0,,
Yugoslav SFR,Pesticides (total),1986,,3461.0,,21630.0,,
Yugoslav SFR,Pesticides (total),1987,,4333.0,,22482.0,,
Yugoslav SFR,Pesticides (total),1988,,6162.0,,31012.0,,
Yugoslav SFR,Pesticides (total),1989,,3867.0,,10595.0,,
