Area,Item,Year,Export quantity,Export value,Import quantity,Import value,Import Price per Unit (USD/t),Export Price per Unit (USD/t)
Albania,Fungicides (excl. Haz. pest.),2014,0.0,0.0,106.0,536.446,5.060811320754717,0.0
Albania,Fungicides (excl. Haz. pest.),2015,9.0,306.828,302.0,2571.38,8.514503311258279,34.092
Albania,Fungicides (excl. Haz. pest.),2016,4.0,31.043,285.0,2107.112,7.393375438596491,7.76075
Albania,Fungicides (excl. Haz. pest.),2017,0.0,0.0,55.0,268.8744,4.888625454545454,0.0
Albania,Fungicides (excl. Haz. pest.),2018,0.0,0.0,40.0,243.164,6.0790999999999995,0.0
Albania,Fungicides (excl. Haz. pest.),2019,0.0,0.0,58.0,233.6625,4.028663793103449,0.0
Albania,Fungicides (excl. Haz. pest.),2020,0.0,0.0,35.0,523.7593,14.964551428571431,0.0
Albania,Fungicides (excl. Haz. pest.),2021,0.0,0.0,121.0,586.869,4.850157024793389,0.0
Albania,Fungicides (excl. Haz. pest.),2022,0.0,0.0,45.0,727.2341,16.16075777777778,0.0
Albania,HCH (mixed isomers) / Lindane,2010,0.0,0.0,0.6,1.197,1.995,0.0
Albania,HCH (mixed isomers) / Lindane,2014,0.0,0.0,0.2042,0.2598,1.2722820763956904,0.0
Albania,HCH (mixed isomers) / Lindane,2018,0.0,0.0,0.0502,0.0638,1.2709163346613546,0.0
Albania,HCH (mixed isomers) / Lindane,2020,0.0,0.0,0.0017,0.6747,396.88235294117646,0.0
Albania,Hazardous pesticides,2009,0.0,0.0,3.0,18.609,6.203,0.0
Albania,Hazardous pesticides,2010,0.0,0.0,0.0,11.525,0.0,0.0
Albania,Hazardous pesticides,2011,0.0,0.0,3.0,12.207,4.069,0.0
Albania,Hazardous pesticides,2013,0.0,0.0,9.0,39.975,4.441666666666666,0.0
Albania,Hazardous pesticides,2017,0.0,0.0,0.0,10.5542,0.0,0.0
Albania,Herbicides,2000,0.0,0.0,24.0,86.163,3.590125,0.0
Albania,Herbicides,2001,0.0,0.0,17.0,49.023,2.8837058823529413,0.0
Albania,Herbicides,2002,328.0,50.755,13.0,30.983,2.3833076923076923,0.1547408536585366
Albania,Herbicides,2003,0.0,0.0,20.0,40.889,2.0444500000000003,0.0
Albania,Herbicides,2004,0.0,0.0,25.0,39.926,1.59704,0.0
Albania,Herbicides,2005,11.0,109.0,23.0,108.286,4.708086956521739,9.909090909090908
Albania,Herbicides,2006,1.0,9.125,19.0,76.344,4.018105263157895,9.125
Albania,Herbicides,2007,1.0,2.605,36.0,94.5,2.625,2.605
Albania,Herbicides,2008,3.0,14.114,57.0,323.551,5.676333333333333,4.704666666666667
Albania,Herbicides (excl. Haz. pest.),2009,0.0,0.492,57.0,314.902,5.52459649122807,0.0
Albania,Herbicides (excl. Haz. pest.),2010,14.0,137.962,36.0,244.305,6.78625,9.85442857142857
Albania,Herbicides (excl. Haz. pest.),2011,12.0,62.168,102.0,490.064,4.804549019607843,5.180666666666666
Albania,Herbicides (excl. Haz. pest.),2012,12.0,127.355,68.0,448.283,6.592397058823529,10.612916666666667
Albania,Herbicides (excl. Haz. pest.),2013,2.0,18.471,111.0,421.439,3.796747747747748,9.2355
Albania,Herbicides (excl. Haz. pest.),2015,9.0,158.597,54.0,363.543,6.732277777777778,17.62188888888889
Albania,Herbicides (excl. Haz. pest.),2016,5.0,132.881,0.0,0.0,0.0,26.5762
Albania,Insecticides,1996,9.0,9.04,1872.0,171.912,0.09183333333333334,1.0044444444444443
Albania,Insecticides,1997,0.0,0.0,58.0,116.759,2.013086206896552,0.0
Albania,Insecticides,1998,10.0,43.433,104.0,220.254,2.117826923076923,4.3433
Albania,Insecticides,1999,0.0,0.0,354.0,513.119,1.449488700564972,0.0
Albania,Insecticides,2000,0.0,0.0,954.0,1018.333,1.0674350104821804,0.0
Albania,Insecticides,2001,0.0,0.0,1451.0,1299.101,0.8953142660234322,0.0
Albania,Insecticides,2002,17.0,1.484,1076.0,1055.808,0.9812342007434944,0.08729411764705883
Albania,Insecticides,2003,5.0,7.317,1355.0,1513.362,1.1168723247232473,1.4634
Albania,Insecticides,2004,0.0,0.0,950.0,1377.095,1.4495736842105262,0.0
Albania,Insecticides,2005,3.0,8.433,1006.0,1754.002,1.7435407554671967,2.811
Albania,Insecticides,2006,7.0,21.197,928.0,1910.923,2.0591842672413794,3.028142857142857
Albania,Insecticides,2007,7.0,39.459,838.0,2310.696,2.757393794749403,5.6370000000000005
Albania,Insecticides,2008,2.0,11.359,669.0,2261.834,3.3809177877428995,5.6795
Albania,Insecticides (excl. Haz. pest.),2009,0.0,3.797,559.0,2476.144,4.429595706618962,0.0
Albania,Insecticides (excl. Haz. pest.),2010,2.0,42.042,976.0,3385.487,3.468736680327869,21.021
Albania,Insecticides (excl. Haz. pest.),2011,0.0,14.359,824.0,3613.938,4.385847087378641,0.0
Albania,Insecticides (excl. Haz. pest.),2012,0.0,4.663,582.0,2556.757,4.393053264604811,0.0
Albania,Insecticides (excl. Haz. pest.),2013,0.0,4.034,556.0,2524.677,4.540785971223022,0.0
Albania,Insecticides (excl. Haz. pest.),2014,0.0,0.0,522.0,1598.082,3.0614597701149426,0.0
Albania,Insecticides (excl. Haz. pest.),2015,11.0,25.95,461.0,2567.179,5.568718004338395,2.359090909090909
Albania,Insecticides (excl. Haz. pest.),2016,48.0,112.127,387.0,2036.785,5.263010335917313,2.3359791666666667
Albania,Insecticides (excl. Haz. pest.),2017,0.0,0.0,263.0,1201.5349,4.568573764258556,0.0
Albania,Insecticides (excl. Haz. pest.),2018,0.0,0.0,121.0,745.6759,6.162610743801652,0.0
Albania,Insecticides (excl. Haz. pest.),2019,0.0,0.0,42.0,250.3855,5.961559523809524,0.0
Albania,Insecticides (excl. Haz. pest.),2020,0.0,0.0,112.0,1158.97,10.34794642857143,0.0
Albania,Insecticides (excl. Haz. pest.),2021,0.0,0.0,75.0,692.0747,9.227662666666667,0.0
Albania,Insecticides (excl. Haz. pest.),2022,0.0,0.0,111.0,798.0057,7.189240540540541,0.0
Albania,Mercury compounds etc. excl. amalgams,2009,0.0,0.0,0.006,0.256,42.666666666666664,0.0
Albania,Mercury compounds etc. excl. amalgams,2010,0.0,0.0,0.0375,0.137,3.6533333333333338,0.0
Albania,Oxirane (ethylene oxide),1998,0.0,0.0,6.043,19.056,3.1534006288267418,0.0
Albania,Oxirane (ethylene oxide),2001,0.0,0.0,0.033,3.233,97.96969696969697,0.0
Albania,Oxirane (ethylene oxide),2003,0.0,0.0,0.04,8.252,206.3,0.0
Albania,Oxirane (ethylene oxide),2004,0.0,0.0,0.04,5.559,138.975,0.0
Albania,Oxirane (ethylene oxide),2008,0.0,0.0,0.044,9.814,223.04545454545456,0.0
Albania,Oxirane (ethylene oxide),2009,0.0,0.0,0.07,5.691,81.29999999999998,0.0
Albania,Oxirane (ethylene oxide),2011,0.0,0.0,0.01,2.12,212.0,0.0
Albania,Oxirane (ethylene oxide),2012,0.0,0.0,0.016,3.832,239.49999999999997,0.0
Albania,Parathion & parathion-methyl,2014,0.0,0.0,0.0174,0.1221,7.017241379310345,0.0
Albania,Parathion & parathion-methyl,2019,0.0,0.0,0.0159,0.1121,7.050314465408805,0.0
Albania,Pesticides (total),1990,9.375,9.04,1975.862,257.623,0.13038511798900934,0.9642666666666666
Albania,Pesticides (total),1991,9.375,9.04,1975.862,257.623,0.13038511798900934,0.9642666666666666
Albania,Pesticides (total),1992,9.375,9.04,1975.862,257.623,0.13038511798900934,0.9642666666666666
Albania,Pesticides (total),1993,9.375,9.04,1975.862,257.623,0.13038511798900934,0.9642666666666666
Albania,Pesticides (total),1994,9.375,9.04,1975.862,257.623,0.13038511798900934,0.9642666666666666
Albania,Pesticides (total),1995,9.375,9.04,1975.862,257.623,0.13038511798900934,0.9642666666666666
Albania,Pesticides (total),1996,9.375,9.04,1975.862,257.623,0.13038511798900934,0.9642666666666666
Albania,Pesticides (total),1997,9.4375,26.2365,86.566,185.244,2.139916364392487,2.7800264900662253
Albania,Pesticides (total),1998,9.5,43.433,213.701,460.541,2.15507180593446,4.571894736842105
Albania,Pesticides (total),1999,8.1254,45.0,484.807,763.288,1.5744162109870525,5.538188889162379
Albania,Pesticides (total),2000,25.0,2.456,1120.001,1399.565,1.249610491419204,0.09824
Albania,Pesticides (total),2001,184.8975,27.3475,1954.923,1655.502,0.8468374457715214,0.14790627239416432
Albania,Pesticides (total),2002,344.795,52.239,1420.618,1431.403,1.007591766400257,0.1515074174509491
Albania,Pesticides (total),2003,4.772,7.317,1903.808,2210.708,1.1612032305778734,1.5333193629505448
Albania,Pesticides (total),2004,5.84,12.159,1789.615,2441.448,1.3642308541222552,2.0820205479452056
Albania,Pesticides (total),2005,6.908,17.001,1758.334,3058.368,1.7393555490595074,2.4610596409959467
Albania,Pesticides (total),2006,11.458,53.914,1286.574,3209.533,2.4946353649304274,4.705358701344039
Albania,Pesticides (total),2007,20.154,149.571,1942.615,4668.719,2.403316663363559,7.421405180113129
Albania,Pesticides (total),2008,7.766,84.15,1607.214,5255.899,3.270192395038869,10.835694050991503
Albania,Pesticides (total),2009,7.164,115.524,1295.727,4948.054,3.818747313284357,16.12562814070352
Albania,Pesticides (total),2010,36.519,329.144,1356.042,5928.968,4.37225985625814,9.012952161888332
Albania,Pesticides (total),2011,14.482,114.394,1323.242,6763.142,5.1110394017118566,7.899047092942965
Albania,Pesticides (total),2012,20.268,255.344,1154.795,6643.208,5.752716282976632,12.598381685415433
Albania,Pesticides (total),2013,11.08,111.052,982.314,5985.801,6.093571912850678,10.02274368231047
Albania,Pesticides (total),2014,19.68,301.2135,748.796,2588.885,3.4573969412229766,15.305564024390245
Albania,Pesticides (total),2015,28.28,491.375,925.36,5879.083,6.353292772542577,17.37535360678925
Albania,Pesticides (total),2016,57.532,276.051,781.132,4468.877,5.7210266638673115,4.798216644649934
Albania,Pesticides (total),2017,22.1185,163.3073,566.642,3603.0738,6.358642317371461,7.383290006103487
Albania,Pesticides (total),2018,17.4691,131.0358,211.0335,1341.8865,6.358642111323558,7.501004631034226
Albania,Pesticides (total),2019,12.8197,98.7643,415.739,2643.5353,6.358641599657478,7.7041038401834685
Albania,Pesticides (total),2020,7.4977,57.7628,1130.1712,7186.3536,6.358641593415228,7.70406924790269
Albania,Pesticides (total),2021,17.7151,136.4793,755.0846,4801.3126,6.358641932307982,7.704122471789603
Albania,Pesticides (total),2022,17.7151,136.4793,322.0254,2047.644,6.358641274880801,7.704122471789603
Albania,Salts of Pentachlorophenol,2011,0.0,0.0,0.001,0.0605,60.5,0.0
